Gene,Sample,OTU,GeneCountPerGenome,OTUAbundanceInSample,CountContributedByOTU,ContributionPercentOfSample,ContributionPercentOfAllSamples,Kingdom,Phylum,Class,Order,Family,Genus,Species
K01183,L0_8,590482,1,0.036873156,0.036873156,1,0.001391074,,,,,,,,590482,ASV0048
K01183,L10_7,590482,1,0.832866741,0.832866741,1,0.031420669,,,,,,,,590482,ASV0048
K01183,L10_8,590482,1,0.631632137,0.631632137,1,0.023828907,,,,,,,,590482,ASV0048
K01183,L10_9,590482,1,0.45461003,0.45461003,1,0.017150584,,,,,,,,590482,ASV0048
K01183,L10_B,590482,1,0.041591571,0.041591571,1,0.001569081,,,,,,,,590482,ASV0048
K01183,L11_7,590482,1,1.19381167,1.19381167,1,0.04503765,,,,,,,,590482,ASV0048
K01183,L11_8,590482,1,2.530017153,2.530017153,1,0.095447239,,,,,,,,590482,ASV0048
K01183,L11_9,590482,1,1.463647452,1.463647452,1,0.055217455,,,,,,,,590482,ASV0048
K01183,L11_B,590482,1,0.081624324,0.081624324,1,0.003079353,,,,,,,,590482,ASV0048
K01183,L12_7,590482,1,0.717978173,0.717978173,1,0.027086391,,,,,,,,590482,ASV0048
K01183,L12_9,590482,1,1.849166062,1.849166062,1,0.069761502,,,,,,,,590482,ASV0048
K01183,L13_7,590482,1,0.826833073,0.826833073,1,0.031193043,,,,,,,,590482,ASV0048
K01183,L13_8,590482,1,1.919212219,1.919212219,1,0.072404058,,,,,,,,590482,ASV0048
K01183,L13_9,590482,1,1.607142857,1.607142857,1,0.060630952,,,,,,,,590482,ASV0048
K01183,L13_B,590482,1,0.214132762,0.214132762,1,0.008078357,,,,,,,,590482,ASV0048
K01183,L14_7,590482,1,1.002742544,1.002742544,1,0.037829391,,,,,,,,590482,ASV0048
K01183,L14_8,590482,1,0.817661488,0.817661488,1,0.030847037,,,,,,,,590482,ASV0048
K01183,L14_9,590482,1,1.009787168,1.009787168,1,0.038095156,,,,,,,,590482,ASV0048
K01183,L14_B,590482,1,0.077328647,0.077328647,1,0.002917295,,,,,,,,590482,ASV0048
K01183,L16_9,590482,1,0.979714154,0.979714154,1,0.036960623,,,,,,,,590482,ASV0048
K01183,L16_B,590482,1,0.832552815,0.832552815,1,0.031408826,,,,,,,,590482,ASV0048
K01183,L17_8,590482,1,1.460751903,1.460751903,1,0.055108218,,,,,,,,590482,ASV0048
K01183,L17_9,590482,1,1.962038814,1.962038814,1,0.074019731,,,,,,,,590482,ASV0048
K01183,L1_8,590482,1,0.087387125,0.087387125,1,0.00329676,,,,,,,,590482,ASV0048
K01183,L18_9,590482,1,0.117890482,0.117890482,1,0.004447528,,,,,,,,590482,ASV0048
K01183,L18_B,590482,1,0.168145726,0.168145726,1,0.006343453,,,,,,,,590482,ASV0048
K01183,L19_B,590482,1,0.184280844,0.184280844,1,0.006952165,,,,,,,,590482,ASV0048
K01183,L1_B,590482,1,0.090785293,0.090785293,1,0.003424959,,,,,,,,590482,ASV0048
K01183,L20_7,590482,1,0.040252247,0.040252247,1,0.001518553,,,,,,,,590482,ASV0048
K01183,L20_8,590482,1,0.02620774,0.02620774,1,0.000988711,,,,,,,,590482,ASV0048
K01183,L20_9,812105,1,0.0033173,0.0033173,0.043478264,0.000125148,,,,,,,,812105,ASV3829
K01183,L20_9,210236,1,0.0033173,0.0033173,0.043478264,0.000125148,,,,,,,,210236,ASV0825
K01183,L20_9,590482,1,0.069663294,0.069663294,0.913043471,0.002628112,,,,,,,,590482,ASV0048
K01183,L20_B,590482,1,0.388726919,0.388726919,1,0.014665083,,,,,,,,590482,ASV0048
K01183,L3_7,590482,1,0.059952038,0.059952038,1,0.002261746,,,,,,,,590482,ASV0048
K01183,L4_7,590482,1,0.044614973,0.044614973,1,0.001683141,,,,,,,,590482,ASV0048
K01183,L4_8,590482,1,0.17452007,0.17452007,1,0.006583931,,,,,,,,590482,ASV0048
K01183,L4_9,590482,1,0.389949369,0.389949369,1,0.014711201,,,,,,,,590482,ASV0048
K01183,L6_7,590482,1,0.287728384,0.287728384,1,0.01085482,,,,,,,,590482,ASV0048
K01183,L8_9,590482,1,0.120048019,0.120048019,1,0.004528923,,,,,,,,590482,ASV0048
K01183,L8_B,590482,1,0.20769459,0.20769459,1,0.007835471,,,,,,,,590482,ASV0048
K01183,L9_7,590482,1,0.26379656,0.26379656,1,0.009951969,,,,,,,,590482,ASV0048
K01183,L9_8,590482,1,0.407213496,0.407213496,1,0.015362506,,,,,,,,590482,ASV0048
K01183,L9_9,590482,1,0.280365379,0.280365379,1,0.010577043,,,,,,,,590482,ASV0048
K01183,L9_B,590482,1,0.133923972,0.133923972,1,0.005052406,,,,,,,,590482,ASV0048
K01183,S16_4,590482,1,0.034688497,0.034688497,1,0.001308656,,,,,,,,590482,ASV0048
K01183,S16_A,590482,1,0.022182786,0.022182786,1,0.000836866,,,,,,,,590482,ASV0048
K01183,S17_5,590482,1,0.012068549,0.012068549,1,0.000455297,,,,,,,,590482,ASV0048
K01183,S17_A,590482,1,0.218306565,0.218306565,1,0.008235817,,,,,,,,590482,ASV0048
K01183,S18_A,590482,1,0.008603631,0.008603631,1,0.00032458,,,,,,,,590482,ASV0048
K01183,S20_1_4,940662,1,0.012663237,0.012663237,1,0.000477732,,,,,,,,940662,ASV1664
K01183,S20_1_5,812105,1,0.012975638,0.012975638,1,0.000489518,,,,,,,,812105,ASV3829
K01183,S20_4_A,590482,1,0.004126775,0.004126775,1,0.000155686,,,,,,,,590482,ASV0048
K01183,S16_6,590482,1,0.08785677,0.08785677,1,0.003314478,,,,,,,,590482,ASV0048
