Software Version,3.00.19,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Experiment File Path:,E:\Chitinase activity\Chitinase week 0\RW_C0_MUF-mix_plate-1.xpt,,,,,,,,,,,,,
Protocol File Path:,,,,,,,,,,,,,,
Plate Number,Plate 1,,,,,,,,,,,,,
Date,09/09/2016,,,,,,,,,,,,,
Time,16:30:17,,,,,,,,,,,,,
Reader Type:,Synergy HTX,,,,,,,,,,,,,
Reader Serial Number:,1607191D,,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,,
Eject plate on completion,,,,,,,,,,,,,,
Read,Fluorescence Endpoint,,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,,
,Filter Set 1,,,,,,,,,,,,,
,"    Excitation: 360/40,  Emission: 460/40",,,,,,,,,,,,,
,"    Optics: Top,  Gain: 55",,,,,,,,,,,,,
,"Light Source: Tungsten,  Standard Dynamic Range",,,,,,,,,,,,,
,"Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10",,,,,,,,,,,,,
,Read Height: 1 mm,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Results,,,,,,,,,,,,,,
Actual Temperature:,24.6,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,1,2,3,4,5,6,7,8,9,10,11,12,
,A,40654,37223,15098,34,302,56,1630,551,619,846,670,208,"360/40,460/40"
,B,662,775,844,651,651,665,1306,573,709,665,670,234,"360/40,460/40"
,C,245,221,1338,163,1040,584,1052,1649,3538,712,669,607,"360/40,460/40"
,D,243,269,490,159,512,483,934,2518,588,655,649,210,"360/40,460/40"
,E,277,260,851,668,884,713,2474,722,772,678,519,525,"360/40,460/40"
,F,271,283,2011,237,514,512,1043,905,881,4282,2028,905,"360/40,460/40"
,G,251,627,1600,249,677,714,836,714,222,583,578,324,"360/40,460/40"
,H,235,778,829,248,207,538,836,689,180,935,939,269,"360/40,460/40"
