Software Version,3.00.19,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Experiment File Path:,E:\Chitinase activity\Chitinase week 0\RW_C0_MUF-mix_plate-3.xpt,,,,,,,,,,,,,
Protocol File Path:,,,,,,,,,,,,,,
Plate Number,Plate 3,,,,,,,,,,,,,
Date,09/09/2016,,,,,,,,,,,,,
Time,16:26:56,,,,,,,,,,,,,
Reader Type:,Synergy HTX,,,,,,,,,,,,,
Reader Serial Number:,1607191D,,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,,
Eject plate on completion,,,,,,,,,,,,,,
Read,Fluorescence Endpoint,,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,,
,Filter Set 1,,,,,,,,,,,,,
,"    Excitation: 360/40,  Emission: 460/40",,,,,,,,,,,,,
,"    Optics: Top,  Gain: 55",,,,,,,,,,,,,
,"Light Source: Tungsten,  Standard Dynamic Range",,,,,,,,,,,,,
,"Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10",,,,,,,,,,,,,
,Read Height: 1 mm,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Results,,,,,,,,,,,,,,
Actual Temperature:,24.7,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,1,2,3,4,5,6,7,8,9,10,11,12,
,A,40814,40632,21516,3240,538,51,1001,986,976,1054,898,972,"360/40,460/40"
,B,1033,963,1437,873,1009,861,1368,1350,1277,1515,1275,1440,"360/40,460/40"
,C,1838,1621,1706,1085,1131,1005,1082,1009,1058,1304,982,1373,"360/40,460/40"
,D,1266,1127,787,705,2387,1980,2025,2149,1651,1779,1382,1640,"360/40,460/40"
,E,3019,2362,2853,706,788,758,1229,1233,1300,1299,1120,1089,"360/40,460/40"
,F,1579,1260,1358,930,1111,972,2125,1383,2226,2577,2510,2397,"360/40,460/40"
,G,1688,1318,1230,1752,1863,1524,1956,1726,1745,1606,1307,1634,"360/40,460/40"
,H,1200,1203,1111,1331,1308,1315,1198,1225,1171,70,822,1300,"360/40,460/40"
