Gene	Sample	OTU	GeneCountPerGenome	OTUAbundanceInSample	CountContributedByOTU	ContributionPercentOfSample	ContributionPercentOfAllSamples	Kingdom	Phylum	Class	Order	Family	Genus	Species
K03933	L0_7	939811	1.0	0.029620853	0.029620853	1.0	0.00024195512278
K03933	L0_8	939811	1.0	0.036873156	0.036873156	0.5	0.00030119487063
K03933	L0_8	836783	1.0	0.036873156	0.036873156	0.5	0.00030119487063
K03933	L0_9	939811	1.0	0.030921459	0.030921459	1.0	0.000252578999291
K03933	L10_7	797229	1.0	0.00699888	0.00699888	0.0322580636241	5.71696861574e-05
K03933	L10_7	939811	1.0	0.209966406	0.209966406	0.967741936376	0.00171509063373
K03933	L10_8	939811	1.0	0.101061142	0.101061142	1.0	0.000825508334312
K03933	L10_9	939811	1.0	0.170478762	0.170478762	0.857142861452	0.00139253956634
K03933	L10_9	585394	2.0	0.014206563	0.028413126	0.142857138548	0.000232089919554
K03933	L11_8	797229	1.0	0.005360206	0.005360206	0.111111115718	4.37843333161e-05
K03933	L11_8	939811	1.0	0.042881646	0.042881646	0.888888884282	0.000350274650192
K03933	L11_9	797229	1.0	0.00530307	0.00530307	0.03448275593	4.33176233298e-05
K03933	L11_9	646549	2.0	0.01060614	0.02121228	0.13793102372	0.000173270493319
K03933	L11_9	939811	1.0	0.127273692	0.127273692	0.82758622035	0.00103962305794
K03933	L11_B	585394	2.0	0.010203041	0.020406082	1.0	0.000166685141572
K03933	L12_7	939811	1.0	0.229753016	0.229753016	1.0	0.00187671567714
K03933	L12_B	797229	1.0	0.018335167	0.018335167	1.0	0.000149769069199
K03933	L13_7	939811	1.0	0.031201248	0.031201248	1.0	0.000254864429149
K03933	L13_8	939811	1.0	0.160771704	0.160771704	1.0	0.00131324838555
K03933	L13_9	974121	2.0	0.012755102	0.025510204	0.222222222222	0.00020837767707
K03933	L13_9	797229	1.0	0.012755102	0.012755102	0.111111111111	0.000104188838535
K03933	L13_9	939811	1.0	0.076530612	0.076530612	0.666666666667	0.00062513303121
K03933	L14_7	797229	1.0	0.008570449	0.008570449	1.0	7.00068981834e-05
K03933	L14_8	922761	2.0	0.013627691	0.027255382	0.33333332518	0.000222632997714
K03933	L14_8	939811	1.0	0.054510766	0.054510766	0.66666667482	0.000445266011765
K03933	L14_9	939811	1.0	0.031070374	0.031070374	1.0	0.000253795397317
K03933	L16_9	797229	1.0	0.023052098	0.023052098	0.0217391306808	0.000188298871809
K03933	L16_9	939811	1.0	1.037344398	1.037344398	0.978260869319	0.00847344913341
