Software Version,3.00.19,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Experiment File Path:,C:\Users\Public\Documents\Experiments\RW\C3\CC4_d8_b_td27.xpt,,,,,,,,,,,,,
Protocol File Path:,C:\Users\Public\Documents\Protocols\RW_chitinase_fluorescence.prt,,,,,,,,,,,,,
Plate Number,Plate 1,,,,,,,,,,,,,
Date,05/02/2018,,Modified to change 1 in 2 dilution of rows E-G,,,,,,,,,,,
Time,10:21:45,,,,,,,,,,,,,
Reader Type:,Synergy HTX,,,,,,,,,,,,,
Reader Serial Number:,1607191D,,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,,
Eject plate on completion,,,,,,,,,,,,,,
Read,Fluorescence Endpoint,,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,,
,Filter Set 1,,,,,,,,,,,,,
,"    Excitation: 360/40,  Emission: 460/40",,,,,,,,,,,,,
,"    Optics: Top,  Gain: 55",,,,,,,,,,,,,
,"Light Source: Tungsten,  Standard Dynamic Range",,,,,,,,,,,,,
,"Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10",,,,,,,,,,,,,
,Read Height: 1 mm,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Results,,,,,,,,,,,,,,
Actual Temperature:,23.1,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,1,2,3,4,5,6,7,8,9,10,11,12,
,A,50,4341,17299,31070,48410,63014,54,3535,14544,30318,47406,58833,"360/40,460/40"
,B,7,486,649,579,903,741,1295,380,684,504,369,8,"360/40,460/40"
,C,8,1038,295,574,439,506,502,320,371,368,512,8,"360/40,460/40"
,D,8,542,537,624,689,2274,1066,616,466,422,771,9,"360/40,460/40"
,E,8,27774,27690,23988,15400,15478,21142,11326,40266,25420,13498,9,"360/40,460/40"
,F,7,27446,8182,8448,8062,18450,19882,20144,50976,14226,22590,8,"360/40,460/40"
,G,9,35930,23878,35178,36572,34526,11918,32124,36660,16180,22128,9,"360/40,460/40"
,H,12,8,10,9,9,9,9,8,8,10,9,10,"360/40,460/40"
