Software Version,3.00.19,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Experiment File Path:,C:\Users\Public\Documents\Experiments\RW\C3\CC1_b_d2.xpt,,,,,,,,,,,,,
Protocol File Path:,C:\Users\Public\Documents\Protocols\RW_chitinase_fluorescence.prt,,,,,,,,,,,,,
Plate Number,Plate 1,,,,,,,,,,,,,
Date,14/01/2018,,,,,,,,,,,,,
Time,17:46:30,,,,,,,,,,,,,
Reader Type:,Synergy HTX,,,,,,,,,,,,,
Reader Serial Number:,1607191D,,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,,
Eject plate on completion,,,,,,,,,,,,,,
Read,Fluorescence Endpoint,,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,,
,Filter Set 1,,,,,,,,,,,,,
,"    Excitation: 360/40,  Emission: 460/40",,,,,,,,,,,,,
,"    Optics: Top,  Gain: 55",,,,,,,,,,,,,
,"Light Source: Tungsten,  Standard Dynamic Range",,,,,,,,,,,,,
,"Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10",,,,,,,,,,,,,
,Read Height: 1 mm,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Results,,,,,,,,,,,,,,
Actual Temperature:,22,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,1,2,3,4,5,6,7,8,9,10,11,12,
,A,56,4704,17345,27535,48434,54793,67,4867,17406,31311,51724,48747,"360/40,460/40"
,B,26,801,566,468,459,515,528,515,873,521,496,26,"360/40,460/40"
,C,25,513,566,568,461,496,567,546,513,561,1054,27,"360/40,460/40"
,D,25,465,438,657,528,468,491,436,512,535,409,26,"360/40,460/40"
,E,26,423,365,470,405,409,407,438,408,452,452,27,"360/40,460/40"
,F,25,431,463,448,352,382,454,401,353,462,360,27,"360/40,460/40"
,G,25,513,495,427,484,560,456,462,483,445,661,26,"360/40,460/40"
,H,29,27,25,26,27,26,26,26,26,27,27,27,"360/40,460/40"
