Software Version,3.00.19,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Experiment File Path:,C:\Users\Public\Documents\Experiments\RW\C3\CC6_d6_b_td41.xpt,,,,,,,,,,,,,
Protocol File Path:,C:\Users\Public\Documents\Protocols\RW_chitinase_fluorescence.prt,,,,,,,,,,,,,
Plate Number,Plate 1,,,,,,,,,,,,,
Date,19/02/2018,,,,,,,,,,,,,
Time,15:42:02,,,,,,,,,,,,,
Reader Type:,Synergy HTX,,,,,,,,,,,,,
Reader Serial Number:,1607191D,,,,,,,,,,,,,
Reading Type,Reader,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Procedure Details,,,,,,,,,,,,,,
Plate Type,96 WELL PLATE,,,,,,,,,,,,,
Eject plate on completion,,,,,,,,,,,,,,
Read,Fluorescence Endpoint,,,,,,,,,,,,,
,Full Plate,,,,,,,,,,,,,
,Filter Set 1,,,,,,,,,,,,,
,"    Excitation: 360/40,  Emission: 460/40",,,,,,,,,,,,,
,"    Optics: Top,  Gain: 55",,,,,,,,,,,,,
,"Light Source: Tungsten,  Standard Dynamic Range",,,,,,,,,,,,,
,"Read Speed: Normal,  Delay: 100 msec,  Measurements/Data Point: 10",,,,,,,,,,,,,
,Read Height: 1 mm,,,,,,,,,,,,,
,,,,,,,,,,,,,,
Results,,,,,,,,,,,,,,
Actual Temperature:,23,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,,1,2,3,4,5,6,7,8,9,10,11,12,
,A,39,3190,13870,27327,44487,55112,45,4148,14369,28257,45646,52462,"360/40,460/40"
,B,7,1941,904,631,1566,734,2705,1473,1538,1462,2408,8,"360/40,460/40"
,C,7,2037,1939,1304,1371,961,3245,1921,916,1050,833,9,"360/40,460/40"
,D,9,4162,1336,1619,815,1626,1223,1627,1398,1746,3383,10,"360/40,460/40"
,E,9,16171,10858,12189,13424,10668,12880,11445,10428,10176,16201,9,"360/40,460/40"
,F,8,10881,15314,10890,12395,12328,14460,10395,14585,17678,16799,9,"360/40,460/40"
,G,9,18938,17070,18455,13404,18256,20514,10499,15076,9535,16471,9,"360/40,460/40"
,H,9,9,10,9,9,9,10,10,9,11,8,9,"360/40,460/40"
